Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_382_k_0.75,382,5345930,561,0.6555988788604736,7,"{97, 323, 168, 76, 273, 59, 188}"
graph_size_383_k_0.75,383,5368200,513,0.656085729598999,6,"{101, 200, 77, 239, 214, 187}"
graph_size_384_k_0.75,384,5370367,477,0.6595640182495117,6,"{354, 138, 44, 117, 93, 190}"
graph_size_385_k_0.75,385,5377508,506,0.6565413475036621,7,"{352, 65, 137, 371, 342, 186, 63}"
graph_size_386_k_0.75,386,5416942,488,0.6620614528656006,6,"{195, 100, 296, 201, 44, 348}"
graph_size_387_k_0.75,387,5446861,513,0.6659557819366455,7,"{65, 167, 104, 201, 302, 214, 318}"
graph_size_388_k_0.75,388,5420923,490,0.6687815189361572,6,"{258, 35, 293, 106, 237, 272}"
graph_size_389_k_0.75,389,5452735,468,0.6679301261901855,5,"{386, 166, 247, 152, 63}"
graph_size_390_k_0.75,390,5463723,493,0.6679184436798096,6,"{369, 148, 86, 154, 59, 63}"
graph_size_391_k_0.75,391,5475140,505,0.6750588417053223,6,"{101, 77, 339, 376, 281, 351}"
graph_size_392_k_0.75,392,5492878,518,0.6759557723999023,7,"{354, 35, 197, 11, 189, 187, 317}"
graph_size_393_k_0.75,393,5509882,468,0.6760427951812744,6,"{162, 197, 368, 177, 53, 119}"
graph_size_394_k_0.75,394,5530231,490,0.6757915019989014,6,"{162, 198, 71, 104, 206, 177}"
graph_size_395_k_0.75,395,5559071,488,0.6760013103485107,6,"{331, 206, 145, 113, 93, 221}"
graph_size_396_k_0.75,396,5552952,496,0.682196855545044,6,"{231, 206, 23, 25, 314, 187}"
graph_size_397_k_0.75,397,5569725,458,0.6820816993713379,5,"{353, 386, 201, 10, 351}"
graph_size_398_k_0.75,398,5581559,520,0.6813924312591553,6,"{162, 262, 369, 273, 83, 25}"
graph_size_399_k_0.75,399,5607287,517,0.6881134510040283,7,"{33, 7, 174, 371, 22, 119, 348}"
graph_size_400_k_0.75,400,5618002,476,0.6887907981872559,6,"{34, 302, 145, 56, 127, 223}"
graph_size_401_k_0.75,401,5644376,488,0.6915256977081299,6,"{331, 300, 206, 302, 303, 177}"
graph_size_402_k_0.75,402,5672435,512,0.6963398456573486,6,"{225, 328, 138, 242, 371, 59}"
graph_size_403_k_0.75,403,5662316,451,0.690220832824707,6,"{194, 323, 112, 55, 314, 59}"
graph_size_404_k_0.75,404,5678610,502,0.705406904220581,7,"{38, 201, 399, 401, 371, 187, 126}"
graph_size_405_k_0.75,405,5705850,510,0.7011098861694336,6,"{162, 137, 396, 176, 218, 29}"
graph_size_406_k_0.75,406,5709625,495,0.6993763446807861,6,"{200, 140, 300, 145, 148, 252}"
graph_size_407_k_0.75,407,5718486,557,0.7018272876739502,7,"{390, 296, 269, 376, 59, 30, 127}"
graph_size_408_k_0.75,408,5754831,491,0.7182281017303467,6,"{130, 197, 177, 306, 406, 59}"
graph_size_409_k_0.75,409,5781431,491,0.7107031345367432,6,"{376, 302, 399, 408, 281, 381}"
graph_size_410_k_0.75,410,5759129,505,0.7066206932067871,6,"{96, 355, 323, 138, 172, 378}"
graph_size_411_k_0.75,411,5786799,486,0.7094581127166748,7,"{77, 173, 176, 272, 116, 119, 216}"
graph_size_412_k_0.75,412,5801738,521,0.7127151489257812,6,"{10, 300, 364, 306, 84, 119}"
graph_size_413_k_0.75,413,5819877,502,0.7095909118652344,7,"{300, 51, 308, 309, 23, 408, 63}"
graph_size_414_k_0.75,414,5820645,523,0.7158017158508301,6,"{96, 296, 395, 50, 345, 348}"
graph_size_415_k_0.75,415,5851894,489,0.7115495204925537,6,"{323, 100, 232, 302, 211, 218}"
graph_size_416_k_0.75,416,5880254,508,0.7188310623168945,6,"{33, 135, 361, 10, 106, 237}"
graph_size_417_k_0.75,417,5875376,472,0.7155570983886719,6,"{296, 361, 209, 50, 241, 286}"
graph_size_418_k_0.75,418,5906727,509,0.7187931537628174,7,"{169, 43, 300, 334, 15, 214, 56}"
graph_size_419_k_0.75,419,5925265,511,0.7255151271820068,6,"{7, 106, 273, 179, 408, 25}"
graph_size_420_k_0.75,420,5932010,473,0.7344539165496826,6,"{235, 237, 208, 212, 59, 191}"
graph_size_421_k_0.75,421,5932063,496,0.7336223125457764,7,"{101, 134, 154, 201, 409, 378, 252}"
graph_size_422_k_0.75,422,5951215,478,0.7305474281311035,6,"{390, 44, 300, 150, 283, 351}"
graph_size_423_k_0.75,423,5973566,484,0.7351586818695068,6,"{229, 106, 11, 314, 317, 63}"
graph_size_424_k_0.75,424,5991472,544,0.7360806465148926,7,"{386, 133, 235, 172, 403, 371, 93}"
graph_size_425_k_0.75,425,6018393,483,0.7440242767333984,6,"{353, 386, 40, 331, 140, 86}"
graph_size_426_k_0.75,426,6027495,539,0.7418406009674072,7,"{201, 177, 180, 348, 217, 60, 383}"
graph_size_427_k_0.75,427,6072428,513,0.743938684463501,7,"{386, 131, 206, 408, 57, 123, 152}"
graph_size_428_k_0.75,428,6058044,517,0.7439734935760498,6,"{353, 323, 301, 177, 51, 283}"
graph_size_429_k_0.75,429,6080396,594,0.7496838569641113,7,"{353, 171, 299, 242, 25, 127, 63}"
graph_size_430_k_0.75,430,6089975,529,0.7470955848693848,7,"{131, 357, 138, 53, 214, 119, 312}"
graph_size_431_k_0.75,431,6104619,508,0.741917610168457,6,"{258, 135, 364, 205, 50, 403}"
graph_size_432_k_0.75,432,6118183,476,0.7481153011322021,6,"{99, 425, 77, 302, 55, 93}"
graph_size_433_k_0.75,433,6141004,497,0.7491381168365479,6,"{353, 247, 248, 218, 348, 317}"
graph_size_434_k_0.75,434,6138194,476,0.7562038898468018,6,"{293, 237, 112, 371, 117, 284}"
graph_size_435_k_0.75,435,6168366,511,0.7507748603820801,6,"{50, 339, 371, 309, 53, 56}"
graph_size_436_k_0.75,436,6185680,495,0.759209156036377,6,"{100, 40, 106, 109, 177, 127}"
graph_size_437_k_0.75,437,6190536,499,0.7660133838653564,6,"{354, 137, 171, 108, 369, 63}"
graph_size_438_k_0.75,438,6209384,517,0.7613391876220703,6,"{390, 335, 273, 148, 281, 190}"
graph_size_439_k_0.75,439,6201831,480,0.7612814903259277,7,"{172, 15, 86, 438, 280, 222, 191}"
graph_size_440_k_0.75,440,6249621,483,0.8175055980682373,6,"{385, 1, 237, 409, 220, 381}"
graph_size_441_k_0.75,441,6263832,498,0.76312255859375,6,"{135, 76, 145, 245, 58, 317}"
graph_size_442_k_0.75,442,6287698,544,0.7626583576202393,6,"{323, 77, 400, 283, 318, 63}"
graph_size_443_k_0.75,443,6267726,550,0.7668702602386475,8,"{258, 164, 294, 199, 434, 121, 314, 286}"
graph_size_444_k_0.75,444,6311616,489,0.7729036808013916,6,"{330, 10, 44, 177, 376, 286}"
graph_size_445_k_0.75,445,6297008,530,0.7768564224243164,7,"{428, 300, 13, 145, 51, 211, 280}"
graph_size_446_k_0.75,446,6342419,511,0.7758784294128418,6,"{80, 433, 113, 273, 148, 314}"
graph_size_447_k_0.75,447,6332335,497,0.7807526588439941,6,"{230, 76, 430, 378, 59, 220}"
graph_size_448_k_0.75,448,6352831,476,0.7807106971740723,6,"{161, 3, 137, 50, 411, 316}"
graph_size_449_k_0.75,449,6373188,517,0.7836565971374512,6,"{130, 422, 218, 283, 412, 189}"
graph_size_450_k_0.75,450,6388139,503,1.0189313888549805,7,"{422, 329, 148, 87, 344, 317, 383}"
graph_size_451_k_0.75,451,6385858,519,0.786736011505127,6,"{128, 130, 273, 369, 406, 152}"
graph_size_452_k_0.75,452,6418568,504,0.7995593547821045,6,"{97, 198, 400, 401, 314, 286}"
graph_size_453_k_0.75,453,6436682,545,0.7932767868041992,6,"{100, 302, 369, 50, 242, 86}"
graph_size_454_k_0.75,454,6475343,542,0.7917649745941162,7,"{418, 451, 101, 102, 76, 179, 247}"
graph_size_455_k_0.75,455,6489284,513,0.7854676246643066,7,"{109, 239, 84, 119, 216, 220, 415}"
graph_size_456_k_0.75,456,6496090,504,0.7929322719573975,6,"{321, 451, 201, 335, 25, 317}"
