Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_237_k_0.5,237,1886,522,0.00017452239990234375,8,"{10, 209, 145, 213, 85, 56, 24, 63}"
graph_size_238_k_0.5,238,1897,689,0.00016450881958007812,9,"{201, 10, 234, 108, 43, 203, 56, 152, 216}"
graph_size_239_k_0.5,239,1905,645,0.0001571178436279297,8,"{96, 166, 10, 106, 74, 208, 51, 119}"
graph_size_240_k_0.5,240,1914,584,0.0001583099365234375,8,"{200, 10, 107, 77, 179, 214, 119, 215}"
graph_size_241_k_0.5,241,1924,621,0.0001595020294189453,8,"{67, 232, 169, 10, 106, 237, 119, 127}"
graph_size_242_k_0.5,242,1929,555,0.00015735626220703125,6,"{162, 104, 201, 10, 50, 56}"
graph_size_243_k_0.5,243,1942,662,0.00016260147094726562,8,"{198, 71, 10, 14, 242, 56, 152, 191}"
graph_size_244_k_0.5,244,1952,691,0.0001659393310546875,8,"{162, 166, 135, 233, 10, 214, 56, 93}"
graph_size_245_k_0.5,245,1959,552,0.00015974044799804688,7,"{196, 10, 106, 149, 150, 119, 152}"
graph_size_246_k_0.5,246,1968,617,0.0001804828643798828,7,"{229, 10, 206, 119, 56, 187, 63}"
graph_size_247_k_0.5,247,1980,661,0.00016355514526367188,8,"{128, 10, 138, 119, 25, 127, 183, 63}"
graph_size_248_k_0.5,248,1989,636,0.00016832351684570312,8,"{129, 166, 135, 10, 245, 119, 216, 127}"
graph_size_249_k_0.5,249,1999,769,0.00016164779663085938,8,"{10, 138, 106, 50, 179, 119, 152, 93}"
graph_size_250_k_0.5,250,2008,705,0.00018405914306640625,8,"{225, 230, 10, 106, 108, 56, 219, 152}"
graph_size_251_k_0.5,251,2015,579,0.00016641616821289062,7,"{10, 19, 119, 247, 56, 189, 191}"
graph_size_252_k_0.5,252,2025,585,0.0001971721649169922,7,"{7, 10, 77, 148, 119, 120, 63}"
graph_size_253_k_0.5,253,2034,569,0.0001685619354248047,7,"{66, 198, 201, 10, 119, 216, 123}"
graph_size_254_k_0.5,254,2044,595,0.00016427040100097656,7,"{201, 10, 106, 237, 114, 56, 221}"
